temperature,humidity,co2_ppm,hour_of_day,day_of_week,expected_occupancy,actual_occupancy,outdoor_temp,floor,volume_m3,ac_btu,target_temp_offset,room_id,is_synthetic
19.51,72.4,400.0,19,4,28,0.0,17.26,10,190,36000,0.0,M1001,0
20.28,69.0,400.85,19,4,28,0.0,17.13,10,190,36000,0.0,M1001,0
20.64,67.6,593.79,20,4,28,7.0,17.0,10,190,36000,0.4581,M1001,0
19.51,63.6,400.0,20,4,0,0.0,17.0,6,150,30000,0.0,M604,0
20.0,66.1,400.0,20,4,0,0.0,17.0,6,140,24000,0.0802,M602,0
19.97,69.5,580.44,20,4,28,6.0,16.87,10,190,36000,0.5312,M1001,0
20.17,66.9,594.13,20,4,28,7.0,16.74,10,190,36000,0.3734,M1001,0
20.66,68.5,606.41,20,4,28,7.0,16.61,10,190,36000,0.3648,M1001,0
20.51,67.7,610.01,20,4,28,8.0,16.48,10,190,36000,0.4791,M1001,0
20.44,65.8,621.58,20,4,28,8.0,16.35,10,190,36000,0.534,M1001,0
20.14,65.7,599.21,21,4,28,7.0,16.22,10,190,36000,0.2965,M1001,0
20.38,70.4,586.42,21,4,28,7.0,16.1,10,190,36000,0.487,M1001,0
19.91,74.8,596.03,21,4,28,7.0,15.97,10,190,36000,0.4667,M1001,0
20.11,65.1,601.37,21,4,28,7.0,15.85,10,190,36000,0.4403,M1001,0
20.31,74.0,582.81,21,4,28,7.0,15.73,10,190,36000,0.3442,M1001,0
20.02,69.8,576.56,21,4,28,6.0,15.61,10,190,36000,0.4054,M1001,0
19.66,70.1,574.88,22,4,28,6.0,15.5,10,190,36000,0.3746,M1001,0
19.65,69.7,423.06,0,5,0,0.0,14.28,6,150,30000,0.0,M601,0
19.49,69.3,403.63,0,5,0,0.0,14.23,10,190,36000,0.1672,M1001,0
20.41,63.8,436.42,1,5,0,1.0,14.05,6,140,24000,0.0079,M602,0
19.71,70.6,433.19,3,5,0,1.0,14.1,10,190,36000,0.0721,M1001,0
19.79,66.8,422.82,3,5,0,0.0,14.1,6,140,24000,0.0,M602,0
20.27,65.9,401.97,3,5,0,0.0,14.23,4,190,36000,0.0308,A403,0
19.98,66.4,413.97,8,5,0,0.0,17.26,8,150,30000,0.0928,M802,0
19.78,64.0,415.51,9,5,0,0.0,17.78,6,150,30000,0.0,M601,0
20.24,71.9,445.91,10,5,0,1.0,19.03,8,150,30000,0.0,M802,0
19.84,69.6,405.05,13,5,0,0.0,19.9,6,150,30000,0.0723,M604,0
19.58,71.6,423.17,14,5,0,0.0,19.99,6,140,24000,0.003,M602,0
20.33,74.6,401.52,17,5,0,0.0,19.03,6,150,30000,0.0,M601,0
20.23,70.1,432.49,17,5,0,0.0,18.72,4,190,36000,0.0331,A403,0
20.04,69.2,424.14,19,5,0,0.0,17.65,6,150,30000,0.0,M604,0
19.65,69.2,404.36,20,5,0,0.0,16.61,10,190,36000,0.1033,M1001,0
19.88,69.9,410.57,21,5,0,0.0,15.97,6,150,30000,0.0,M604,0
20.36,66.0,411.85,23,5,0,0.0,14.88,4,190,36000,0.0282,A403,0
19.89,70.1,431.29,23,5,0,0.0,14.88,8,150,30000,0.0,M802,0
19.23,66.0,429.48,1,6,0,0.0,14.1,6,150,30000,0.1092,M604,0
20.05,66.0,443.59,3,6,0,1.0,14.1,4,190,36000,0.2377,A403,0
20.91,67.4,424.79,4,6,0,0.0,14.54,6,140,24000,0.0243,M602,0
21.17,69.8,406.73,5,6,0,0.0,14.88,6,150,30000,0.1339,M601,0
19.75,70.4,418.51,6,6,0,0.0,16.1,6,140,24000,0.0,M602,0
20.03,69.6,442.82,7,6,0,1.0,16.74,6,150,30000,0.0,M601,0
19.8,66.1,429.51,8,6,0,0.0,17.52,10,190,36000,0.0,M1001,0
20.38,71.4,441.15,12,6,0,1.0,19.66,6,150,30000,0.0281,M604,0
20.3,67.6,415.11,12,6,0,0.0,19.77,8,150,30000,0.0404,M802,0
20.0,68.6,403.36,13,6,0,0.0,19.9,10,190,36000,0.1176,M1001,0
20.04,70.0,446.23,13,6,0,1.0,19.97,8,150,30000,0.293,M802,0
20.11,75.6,421.55,15,6,0,0.0,19.72,4,190,36000,0.1592,A403,0
20.1,69.6,416.85,16,6,0,0.0,19.3,10,190,36000,0.1307,M1001,0
20.31,68.9,424.64,19,6,0,0.0,17.26,8,150,30000,0.0,M802,0
19.56,72.1,400.0,20,6,0,0.0,16.48,4,190,36000,0.0,A403,0
20.13,63.9,419.87,22,6,0,0.0,15.07,6,140,24000,0.0027,M602,0
20.01,62.0,439.53,23,6,0,1.0,14.88,6,150,30000,0.0484,M604,0
19.75,71.5,436.76,23,6,0,1.0,14.62,6,150,30000,0.0579,M601,0
